[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:27:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:27:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:27:42.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:27:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:28:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:28:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:28:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:822 time=2011-07-07 15:28:42.854 ]: Garbage collection time
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:28:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:29:12.854 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:29:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:29:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:29:57.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:30:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:30:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:30:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:30:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:31:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:31:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:31:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:31:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:32:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:32:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:32:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:32:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:33:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:33:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:33:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:33:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:34:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:34:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:34:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:34:57.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:35:12.854 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:35:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:35:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:35:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:36:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:36:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:36:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:36:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:37:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:37:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:37:42.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:37:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:38:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:38:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:38:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:38:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:39:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:39:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:39:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:39:57.865 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:40:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:40:27.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:40:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:40:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:41:12.864 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:41:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:41:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:41:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:42:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:42:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:42:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:42:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:43:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:43:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:43:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:43:57.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:44:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:44:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:44:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:44:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:45:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:45:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:45:42.869 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:45:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:46:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:46:27.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:46:42.854 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:46:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:47:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:47:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:47:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:47:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:48:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:48:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:48:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:48:57.855 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:49:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:49:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:49:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:49:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:50:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:50:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:50:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:50:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:51:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:51:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:51:42.854 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:51:57.855 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:52:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:52:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:52:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:52:57.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:53:12.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:53:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:53:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:53:57.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:54:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:54:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:54:42.854 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:54:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:55:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:55:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:55:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:55:57.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:56:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:56:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:56:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:56:57.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:57:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:57:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:57:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:57:57.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:58:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:58:27.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:58:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:58:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:59:12.872 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:59:27.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:59:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 15:59:57.864 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:00:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:00:27.864 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:00:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:00:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:01:12.864 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:01:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:01:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:01:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:02:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:02:27.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:02:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:02:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:03:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:03:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:03:42.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:03:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:04:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:04:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:04:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:04:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:05:12.868 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:05:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:05:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:05:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:06:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:06:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:06:42.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:06:57.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:07:12.862 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:07:27.863 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:07:42.857 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:07:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:08:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:08:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:08:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:08:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:09:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:09:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:09:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:09:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:10:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:10:27.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:10:42.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:10:57.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:11:12.853 ]: Flushing all sinks (periodic action)
[ pid=5161 thr=139807863834432 file=ext/common/LoggingAgent/LoggingServer.h:827 time=2011-07-07 16:11:27.863 ]: Flushing all sinks (periodic action)
